table_id,calendar_year,recid,symbol,page,schedule_number,base_schedule_number,fund_code,fund_name,table_kind,column_boundaries,row_count,csv_path
2017-p058-voluntary-contribution-1.17.1-y197,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,58,1.17.1,1.17,GYA,Trust Fund for United Nations Integrated Peace Building Office in Guinea Bissau (UNIOGBIS),voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",7,data/trust-fund-schedules/stage1/tables/2017-p058-voluntary-contribution-1.17.1-y197.csv
2017-p058-other-transfer-allocation-contributions-1.17.1-y329,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,58,1.17.1,1.17,GYA,Trust Fund for United Nations Integrated Peace Building Office in Guinea Bissau (UNIOGBIS),other_transfer_allocation_contributions,"[0.0, 210.29, 304.85, 404.36, 613.0]",4,data/trust-fund-schedules/stage1/tables/2017-p058-other-transfer-allocation-contributions-1.17.1-y329.csv
2017-p059-financial-position-1.18-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,59,1.18,1.18,HKA,Trust Fund in Support of the Political Transition in Haiti,financial_position,"[0.0, 310.88, 403.38, 498.52, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p059-financial-position-1.18-y140.csv
2017-p060-financial-performance-1.18-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,60,1.18,1.18,HKA,Trust Fund in Support of the Political Transition in Haiti,financial_performance,"[0.0, 319.09, 411.59, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p060-financial-performance-1.18-y115.csv
2017-p061-financial-position-1.19-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,61,1.19,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p061-financial-position-1.19-y140.csv
2017-p062-financial-performance-1.19-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,62,1.19,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p062-financial-performance-1.19-y115.csv
2017-p063-voluntary-contribution-1.19.1-y091,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,63,1.19.1,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",7,data/trust-fund-schedules/stage1/tables/2017-p063-voluntary-contribution-1.19.1-y091.csv
2017-p063-other-transfer-allocation-contributions-1.19.1-y231,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,63,1.19.1,1.19,JMS,Trust Fund for the AU-UN Joint Mediation Support Team (JMST) for Darfur,other_transfer_allocation_contributions,"[0.0, 210.29, 304.85, 404.36, 613.0]",4,data/trust-fund-schedules/stage1/tables/2017-p063-other-transfer-allocation-contributions-1.19.1-y231.csv
2017-p064-financial-position-1.20-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,64,1.20,1.20,LLA,Trust Fund in Support of the Department of Peacekeeping Operations,financial_position,"[0.0, 302.59, 399.24, 498.52, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p064-financial-position-1.20-y140.csv
2017-p065-financial-performance-1.20-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,65,1.20,1.20,LLA,Trust Fund in Support of the Department of Peacekeeping Operations,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",21,data/trust-fund-schedules/stage1/tables/2017-p065-financial-performance-1.20-y115.csv
2017-p066-voluntary-contribution-receivable-1.20.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,66,1.20.1,1.20,LLA,Trust Fund in Support of the Department of Peacekeeping Operations,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",16,data/trust-fund-schedules/stage1/tables/2017-p066-voluntary-contribution-receivable-1.20.1-y087.csv
2017-p066-voluntary-contribution-1.20.1-y306,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,66,1.20.1,1.20,LLA,Trust Fund in Support of the Department of Peacekeeping Operations,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",30,data/trust-fund-schedules/stage1/tables/2017-p066-voluntary-contribution-1.20.1-y306.csv
2017-p066-other-transfer-allocation-contributions-1.20.1-y689,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,66,1.20.1,1.20,LLA,Trust Fund in Support of the Department of Peacekeeping Operations,other_transfer_allocation_contributions,"[0.0, 210.29, 304.85, 404.36, 613.0]",4,data/trust-fund-schedules/stage1/tables/2017-p066-other-transfer-allocation-contributions-1.20.1-y689.csv
2017-p067-financial-position-1.21-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,67,1.21,1.21,LPD,Trust Fund to Support Lasting Peace in Darfur,financial_position,"[0.0, 310.88, 403.38, 498.52, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p067-financial-position-1.21-y140.csv
2017-p068-financial-performance-1.21-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,68,1.21,1.21,LPD,Trust Fund to Support Lasting Peace in Darfur,financial_performance,"[0.0, 319.09, 411.59, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p068-financial-performance-1.21-y115.csv
2017-p069-financial-position-1.22-y151,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,69,1.22,1.22,MIS,Trust Fund in Support of the African-led International Support Mission in the Central African Republic (MISCA),financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p069-financial-position-1.22-y151.csv
2017-p070-financial-performance-1.22-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,70,1.22,1.22,MIS,Trust Fund in Support of the African-led International Support Mission in the Central African Republic (MISCA),financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p070-financial-performance-1.22-y115.csv
2017-p071-voluntary-contribution-1.22.1-y091,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,71,1.22.1,1.22,MIS,Trust Fund in Support of the African-led International Support Mission in the Central African Republic (MISCA),voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",9,data/trust-fund-schedules/stage1/tables/2017-p071-voluntary-contribution-1.22.1-y091.csv
2017-p072-financial-position-1.23-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,72,1.23,1.23,MSM,Trust Fund in Support of the African-led International Support Mission in Mali,financial_position,"[0.0, 310.88, 403.38, 498.52, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p072-financial-position-1.23-y140.csv
2017-p073-financial-performance-1.23-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,73,1.23,1.23,MSM,Trust Fund in Support of the African-led International Support Mission in Mali,financial_performance,"[0.0, 319.09, 411.59, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p073-financial-performance-1.23-y115.csv
2017-p074-financial-position-1.24-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,74,1.24,1.24,NGA,Trust Fund to Support Peace Process in the Democratic Republic of Congo,financial_position,"[0.0, 302.58, 399.23, 498.52, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p074-financial-position-1.24-y140.csv
2017-p075-financial-performance-1.24-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,75,1.24,1.24,NGA,Trust Fund to Support Peace Process in the Democratic Republic of Congo,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p075-financial-performance-1.24-y115.csv
2017-p076-voluntary-contribution-receivable-1.24.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,76,1.24.1,1.24,NGA,Trust Fund to Support Peace Process in the Democratic Republic of Congo,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",6,data/trust-fund-schedules/stage1/tables/2017-p076-voluntary-contribution-receivable-1.24.1-y087.csv
2017-p076-voluntary-contribution-1.24.1-y197,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,76,1.24.1,1.24,NGA,Trust Fund to Support Peace Process in the Democratic Republic of Congo,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",7,data/trust-fund-schedules/stage1/tables/2017-p076-voluntary-contribution-1.24.1-y197.csv
2017-p077-financial-position-1.25-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,77,1.25,1.25,NNA,Trust Fund for Children and Armed Conflict,financial_position,"[0.0, 302.59, 399.24, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p077-financial-position-1.25-y140.csv
2017-p078-financial-performance-1.25-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,78,1.25,1.25,NNA,Trust Fund for Children and Armed Conflict,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p078-financial-performance-1.25-y115.csv
2017-p079-voluntary-contribution-receivable-1.25.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,79,1.25.1,1.25,NNA,Trust Fund for Children and Armed Conflict,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",8,data/trust-fund-schedules/stage1/tables/2017-p079-voluntary-contribution-receivable-1.25.1-y087.csv
2017-p079-voluntary-contribution-1.25.1-y219,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,79,1.25.1,1.25,NNA,Trust Fund for Children and Armed Conflict,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",18,data/trust-fund-schedules/stage1/tables/2017-p079-voluntary-contribution-1.25.1-y219.csv
2017-p080-financial-position-1.26-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,80,1.26,1.26,PSL,Trust Fund in Support of Peace and Security in Libya,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p080-financial-position-1.26-y140.csv
2017-p081-financial-performance-unknown-y120,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,81,1.26,1.26,PSL,Trust Fund in Support of Peace and Security in Libya,financial_performance,"[0.0, 378.33, 470.83, 613.0, 614.0]",20,data/trust-fund-schedules/stage1/tables/2017-p081-financial-performance-unknown-y120.csv
2017-p082-financial-position-1.27-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,82,1.27,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,financial_position,"[0.0, 302.58, 399.23, 498.52, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p082-financial-position-1.27-y140.csv
2017-p083-financial-performance-1.27-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,83,1.27,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",21,data/trust-fund-schedules/stage1/tables/2017-p083-financial-performance-1.27-y115.csv
2017-p084-voluntary-contribution-receivable-1.27.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,84,1.27.1,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",12,data/trust-fund-schedules/stage1/tables/2017-p084-voluntary-contribution-receivable-1.27.1-y087.csv
2017-p084-voluntary-contribution-1.27.1-y263,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,84,1.27.1,1.27,PSM,Trust Fund in Support of Peace and Security in Mali,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",19,data/trust-fund-schedules/stage1/tables/2017-p084-voluntary-contribution-1.27.1-y263.csv
2017-p085-financial-position-1.28-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,85,1.28,1.28,PSO,Trust Fund for the Peacebuilding Support Office,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p085-financial-position-1.28-y140.csv
2017-p086-financial-performance-1.28-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,86,1.28,1.28,PSO,Trust Fund for the Peacebuilding Support Office,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p086-financial-performance-1.28-y115.csv
2017-p087-voluntary-contribution-1.28.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,87,1.28.1,1.28,PSO,Trust Fund for the Peacebuilding Support Office,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",9,data/trust-fund-schedules/stage1/tables/2017-p087-voluntary-contribution-1.28.1-y087.csv
2017-p087-other-transfer-allocation-contributions-1.28.1-y241,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,87,1.28.1,1.28,PSO,Trust Fund for the Peacebuilding Support Office,other_transfer_allocation_contributions,"[0.0, 210.29, 304.85, 404.36, 613.0]",5,data/trust-fund-schedules/stage1/tables/2017-p087-other-transfer-allocation-contributions-1.28.1-y241.csv
2017-p088-financial-position-1.29-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,88,1.29,1.29,PYA,Trust Fund for Preventive Action,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p088-financial-position-1.29-y140.csv
2017-p089-financial-performance-1.29-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,89,1.29,1.29,PYA,Trust Fund for Preventive Action,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p089-financial-performance-1.29-y115.csv
2017-p090-voluntary-contribution-1.29.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,90,1.29.1,1.29,PYA,Trust Fund for Preventive Action,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",13,data/trust-fund-schedules/stage1/tables/2017-p090-voluntary-contribution-1.29.1-y087.csv
2017-p091-financial-position-1.30-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,91,1.30,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p091-financial-position-1.30-y140.csv
2017-p092-financial-performance-1.30-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,92,1.30,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p092-financial-performance-1.30-y115.csv
2017-p093-voluntary-contribution-1.30.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,93,1.30.1,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",8,data/trust-fund-schedules/stage1/tables/2017-p093-voluntary-contribution-1.30.1-y087.csv
2017-p093-other-transfer-allocation-internal-transfers-1.30.1-y230,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,93,1.30.1,1.30,ROD,Trust Fund in Support of the United Nations Register of Damage,other_transfer_allocation_internal_transfers,"[0.0, 211.23, 356.41, 613.0]",5,data/trust-fund-schedules/stage1/tables/2017-p093-other-transfer-allocation-internal-transfers-1.30.1-y230.csv
2017-p094-financial-position-1.31-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,94,1.31,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p094-financial-position-1.31-y140.csv
2017-p095-financial-performance-1.31-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,95,1.31,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),financial_performance,"[0.0, 318.0, 411.04, 503.37, 613.0]",21,data/trust-fund-schedules/stage1/tables/2017-p095-financial-performance-1.31-y115.csv
2017-p096-voluntary-contribution-1.31.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,96,1.31.1,1.31,SAU,Trust Fund in Support of the African Union Mission to Somalia (AMISOM),voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",10,data/trust-fund-schedules/stage1/tables/2017-p096-voluntary-contribution-1.31.1-y087.csv
2017-p097-financial-position-1.32-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,97,1.32,1.32,SBA,Trust Fund in Support of the Programme on the Preaceful Uses of Outer Space,financial_position,"[0.0, 302.58, 399.23, 498.52, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p097-financial-position-1.32-y140.csv
2017-p098-financial-performance-1.32-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,98,1.32,1.32,SBA,Trust Fund in Support of the Programme on the Preaceful Uses of Outer Space,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",21,data/trust-fund-schedules/stage1/tables/2017-p098-financial-performance-1.32-y115.csv
2017-p099-voluntary-contribution-receivable-1.32.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,99,1.32.1,1.32,SBA,Trust Fund in Support of the Programme on the Preaceful Uses of Outer Space,voluntary_contribution_receivable,"[0.0, 216.13, 308.47, 407.62, 613.0]",15,data/trust-fund-schedules/stage1/tables/2017-p099-voluntary-contribution-receivable-1.32.1-y087.csv
2017-p099-voluntary-contribution-1.32.1-y290,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,99,1.32.1,1.32,SBA,Trust Fund in Support of the Programme on the Preaceful Uses of Outer Space,voluntary_contribution,"[0.0, 206.73, 317.77, 414.94, 500.67, 613.0]",23,data/trust-fund-schedules/stage1/tables/2017-p099-voluntary-contribution-1.32.1-y290.csv
2017-p100-financial-position-1.33-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,100,1.33,1.33,SOP,Trust Fund for Peacebuilding in Somalia,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p100-financial-position-1.33-y140.csv
2017-p101-financial-performance-1.33-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,101,1.33,1.33,SOP,Trust Fund for Peacebuilding in Somalia,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p101-financial-performance-1.33-y115.csv
2017-p102-voluntary-contribution-1.33.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,102,1.33.1,1.33,SOP,Trust Fund for Peacebuilding in Somalia,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",8,data/trust-fund-schedules/stage1/tables/2017-p102-voluntary-contribution-1.33.1-y087.csv
2017-p103-financial-position-1.34-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,103,1.34,1.34,STS,Trust Fund in Support of the Somali Transitional Security Institutions,financial_position,"[0.0, 310.89, 403.39, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p103-financial-position-1.34-y140.csv
2017-p104-financial-performance-1.34-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,104,1.34,1.34,STS,Trust Fund in Support of the Somali Transitional Security Institutions,financial_performance,"[0.0, 319.09, 411.59, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p104-financial-performance-1.34-y115.csv
2017-p105-financial-position-1.35-y140,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,105,1.35,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitaion and Abuse,financial_position,"[0.0, 302.59, 399.24, 498.53, 613.0]",35,data/trust-fund-schedules/stage1/tables/2017-p105-financial-position-1.35-y140.csv
2017-p106-financial-performance-1.35-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,106,1.35,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitaion and Abuse,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p106-financial-performance-1.35-y115.csv
2017-p107-voluntary-contribution-receivable-1.35.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,107,1.35.1,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitaion and Abuse,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",9,data/trust-fund-schedules/stage1/tables/2017-p107-voluntary-contribution-receivable-1.35.1-y087.csv
2017-p107-voluntary-contribution-1.35.1-y230,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,107,1.35.1,1.35,SVB,Trust Fund in Support of Victims of Sexual Exploitaion and Abuse,voluntary_contribution,"[0.0, 200.69, 314.27, 413.86, 501.81, 613.0]",23,data/trust-fund-schedules/stage1/tables/2017-p107-voluntary-contribution-1.35.1-y230.csv
2017-p108-financial-position-1.36-y146,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,108,1.36,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,financial_position,"[0.0, 302.59, 399.24, 498.52, 613.0]",36,data/trust-fund-schedules/stage1/tables/2017-p108-financial-position-1.36-y146.csv
2017-p109-financial-performance-1.36-y115,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,109,1.36,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,financial_performance,"[0.0, 318.0, 411.05, 503.37, 613.0]",20,data/trust-fund-schedules/stage1/tables/2017-p109-financial-performance-1.36-y115.csv
2017-p110-voluntary-contribution-receivable-1.36.1-y087,2017,1644706.0,(DM/OPPBA) FINANCIAL STATEMENTS FOR THE YEAR ENDED 31 DECEMBER 2017,110,1.36.1,1.36,SVC,Trust Fund in Support of the Office of the Special Representative of the Secretary-General on Sexual Violence in Conflict,voluntary_contribution_receivable,"[0.0, 210.33, 304.83, 406.34, 613.0]",6,data/trust-fund-schedules/stage1/tables/2017-p110-voluntary-contribution-receivable-1.36.1-y087.csv
